Date,Country,Country ISO,Admin 1,Latitude,Longitude,Geo Precision,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Food System Impact,All Food Security Categories,Event ID,Date Event Entered,Date Event Modified
12/7/2024,OPT,PSE,Gaza Strip,"31,5245","34,4326",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,90762,13/3/2025,18/9/2025
10/7/2024,OPT,PSE,Gaza Strip,"31,5245","34,4326",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,Damage/Destruction Of Commercial Food Transport,90757,13/3/2025,18/9/2025
9/7/2024,OPT,PSE,Gaza Strip,"31,44821579","34,39340829",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,68219,24/8/2024,18/9/2025
9/7/2024,OPT,PSE,Gaza Strip,"31,4486","34,3925",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,90753,13/3/2025,18/9/2025
9/7/2024,OPT,PSE,Gaza Strip,"31,5245","34,4326",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Food Supply,Damage/Destruction Of Commercial Food Transport,90754,13/3/2025,18/9/2025
8/7/2024,OPT,PSE,Gaza Strip,"31,5245","34,4326",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Food Supply,Damage/Destruction Of Commercial Food Transport,90749,13/3/2025,18/9/2025
30/6/2024,OPT,PSE,Gaza Strip,"31,5349","34,4667",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Arson,"Food Supply, Food Production",Demolition Of Food Production/Storage Infrastructure,90551,13/3/2025,18/9/2025
29/6/2024,OPT,PSE,Gaza Strip,"31,3294","34,2299",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Other Weapon,"Food Supply, Food Production",Demolition Of Food Production/Storage Infrastructure,90552,13/3/2025,18/9/2025
29/6/2024,OPT,PSE,Gaza Strip,"31,3294","34,2299",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Other Weapon,"Food Supply, Food Production",Demolition Of Food Production/Storage Infrastructure,90553,13/3/2025,18/9/2025
26/6/2024,OPT,PSE,Gaza Strip,"31,4525","34,3756",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Shelling,"Food Production, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Damage/Destruction Of Agricultural Land",90557,13/3/2025,18/9/2025
22/6/2024,OPT,PSE,Gaza Strip,"31,5304","34,4215",(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,No Information on the Weapon Used,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,90547,13/3/2025,18/9/2025
18/6/2024,OPT,PSE,Gaza Strip,"31,44821579","34,39340829",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,"Food Production, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Damage/Destruction Of Agricultural Land",59902,24/7/2024,18/9/2025
17/6/2024,OPT,PSE,Gaza Strip,"31,4178","34,3503",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Remote-controlled IED,Food Production,Damage/Destruction Of Agricultural Land,90588,13/3/2025,18/9/2025
17/6/2024,OPT,PSE,Gaza Strip,"31,52148348","34,44076812",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Food Supply,Damage/Destruction Of Commercial Food Transport,90589,13/3/2025,18/9/2025
16/6/2024,OPT,PSE,Gaza Strip,"31,336","34,3172",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,90590,13/3/2025,18/9/2025
16/6/2024,OPT,PSE,Gaza Strip,"31,2678","34,2567",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,90591,13/3/2025,18/9/2025
15/6/2024,OPT,PSE,Gaza Strip,"31,36096636","34,27768924",(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Firearms,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,90548,13/3/2025,18/9/2025
14/6/2024,OPT,PSE,Gaza Strip,"31,36682948","34,28146704",(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Firearms,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,90549,13/3/2025,18/9/2025
9/6/2024,OPT,PSE,Gaza Strip,"31,5045","34,4743",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,90593,13/3/2025,18/9/2025
8/6/2024,OPT,PSE,Gaza Strip,"31,4432234","34,360007",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Rocket,Aid Systems,"Disruption Of Aid, Attack On Aid Workers Carrying Out Food-Related Programme",60160,25/7/2024,18/9/2025
7/6/2024,OPT,PSE,Gaza Strip,"31,52353211","34,43467209",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Food Supply,Damage/Destruction Of Commercial Food Transport,90595,13/3/2025,18/9/2025
6/6/2024,OPT,PSE,Gaza Strip,"31,4183455","34,3502476","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Missile,Aid Systems,Disruption Of Aid,58378,21/7/2024,18/9/2025
6/6/2024,OPT,PSE,Gaza Strip,"31,4183455","34,3502476",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Missile,Food Supply,Damage/Destruction To Food Storage Infrastructure,95251,24/4/2025,18/9/2025
5/6/2024,OPT,PSE,Gaza Strip,"31,42256584","34,38637018",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,56108,14/7/2024,18/9/2025
5/6/2024,OPT,PSE,Gaza Strip,"31,3739","34,3409",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,90597,13/3/2025,18/9/2025
3/6/2024,OPT,PSE,Gaza Strip,"31,4204","34,339",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,90550,13/3/2025,18/9/2025
31/5/2024,OPT,PSE,Gaza Strip,"31,3739","34,3409",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,89910,11/3/2025,18/9/2025
27/5/2024,OPT,PSE,Gaza Strip,"31,3822","34,271",(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Firearms,People Carrying Out Food Activity,"Attack On Persons Carrying Out Food Activity, Access Constraints",89897,11/3/2025,18/9/2025
26/5/2024,OPT,PSE,Gaza Strip,"31,2586","34,2824",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,89895,11/3/2025,18/9/2025
23/5/2024,OPT,PSE,Gaza Strip,"31,3822","34,271",(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Firearms,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,89889,11/3/2025,18/9/2025
22/5/2024,OPT,PSE,Gaza Strip,"31,33120538","34,23855079",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Food Production,Damage/Destruction Of Food-Related Equipment,89887,11/3/2025,18/9/2025
22/5/2024,OPT,PSE,Gaza Strip,"31,536","34,4907",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Arson,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,89888,11/3/2025,18/9/2025
17/5/2024,OPT,PSE,Gaza Strip,"31,52909242","34,48402034",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,50825,23/6/2024,18/9/2025
10/5/2024,OPT,PSE,Gaza Strip,"31,4486","34,3925",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,89872,11/3/2025,18/9/2025
9/5/2024,OPT,PSE,Gaza Strip,"31,5128679","34,4581358","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,No Information on the Weapon Used,Aid Systems,Disruption Of Aid,47148,9/6/2024,18/9/2025
9/5/2024,OPT,PSE,Gaza Strip,"31,3691","34,2734",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,89869,11/3/2025,18/9/2025
5/5/2024,OPT,PSE,Gaza Strip,"31,4486","34,3925",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,89865,11/3/2025,18/9/2025
4/5/2024,OPT,PSE,Gaza Strip,"31,2586","34,2824",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,89864,11/3/2025,18/9/2025
2/5/2024,OPT,PSE,Gaza Strip,"31,4879035","34,4445419",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,Attack On Aid Workers Carrying Out Food-Related Programme,46996,2/6/2024,18/9/2025
2/5/2024,OPT,PSE,Gaza Strip,"31,41840917","34,34704448","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,"Food Production, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Damage/Destruction Of Food-Related Equipment",89863,11/3/2025,18/9/2025
26/4/2024,OPT,PSE,Gaza Strip,"31,3474","34,2226",(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Firearms,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,89838,11/3/2025,18/9/2025
25/4/2024,OPT,PSE,Gaza Strip,"31,2855","34,2714",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,89843,11/3/2025,18/9/2025
25/4/2024,OPT,PSE,Gaza Strip,"31,2847","34,2546",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,89844,11/3/2025,18/9/2025
24/4/2024,OPT,PSE,Gaza Strip,"31,5172","34,4642",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,89841,11/3/2025,18/9/2025
24/4/2024,OPT,PSE,Gaza Strip,"31,4284","34,366",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,89842,11/3/2025,18/9/2025
21/4/2024,OPT,PSE,Gaza Strip,"31,2855","34,2714",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,89837,11/3/2025,18/9/2025
21/4/2024,OPT,PSE,Gaza Strip,"31,5272","34,4835",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction To Food Production,89840,11/3/2025,18/9/2025
20/4/2024,OPT,PSE,Gaza Strip,"31,4178","34,3503",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,89835,11/3/2025,18/9/2025
20/4/2024,OPT,PSE,Gaza Strip,"31,4486","34,3925",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,89839,11/3/2025,18/9/2025
15/4/2024,OPT,PSE,Gaza Strip,"31,336","34,3172",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,89831,11/3/2025,18/9/2025
14/4/2024,OPT,PSE,Gaza Strip,"31,4284","34,366",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,89830,11/3/2025,18/9/2025
13/4/2024,OPT,PSE,Gaza Strip,"31,4284","34,366",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,89829,11/3/2025,18/9/2025
12/4/2024,OPT,PSE,Gaza Strip,"31,4432234","34,360007",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,Disruption Of Aid,46494,11/5/2024,18/9/2025
11/4/2024,OPT,PSE,Gaza Strip,"31,4486","34,3925",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,89828,11/3/2025,18/9/2025
9/4/2024,OPT,PSE,Gaza Strip,"31,3098","34,2414",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,89827,11/3/2025,18/9/2025
4/4/2024,OPT,PSE,Gaza Strip,"31,4432234","34,360007",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,Attack On Distribution Site,46492,11/5/2024,18/9/2025
1/4/2024,OPT,PSE,Gaza Strip,"31,4183455","34,3502476",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Aid Systems,"Disruption Of Aid, Attack On Aid Workers Carrying Out Food-Related Programme",46089,24/4/2024,18/9/2025
30/3/2024,OPT,PSE,Gaza Strip,"31,4432234","34,360007","(4) Province, State, Governorate",Multiple,"Israeli Defence Forces, Palestinian Popular Committees",Firearms,Aid Systems,Incident Affecting People Seeking Food Aid,46062,23/4/2024,18/9/2025
30/3/2024,OPT,PSE,Gaza Strip,"31,4432234","34,360007",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,Attack On Aid Workers Carrying Out Food-Related Programme,46463,9/5/2024,18/9/2025
30/3/2024,OPT,PSE,Gaza Strip,"31,5272","34,4835",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,"Food Production, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Damage/Destruction Of Agricultural Land",89795,11/3/2025,18/9/2025
28/3/2024,OPT,PSE,Gaza Strip,"31,50950863","34,45038508","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Artillery,Aid Systems,Incident Affecting People Seeking Food Aid,46992,2/6/2024,18/9/2025
27/3/2024,OPT,PSE,Gaza Strip,"31,48583576","34,44785745",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,Attack On Aid Workers Carrying Out Food-Related Programme,46061,23/4/2024,18/9/2025
26/3/2024,OPT,PSE,Gaza Strip,"31,2586","34,2824",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Damage/Destruction To Food Storage Infrastructure,89790,11/3/2025,18/9/2025
25/3/2024,OPT,PSE,Gaza Strip,"31,47973303","34,44218159",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Aid Systems,Incident Affecting People Seeking Food Aid,46055,23/4/2024,18/9/2025
25/3/2024,OPT,PSE,Gaza Strip,"31,47424298","34,47595659",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Aid Systems,Incident Affecting People Seeking Food Aid,46056,23/4/2024,18/9/2025
23/3/2024,OPT,PSE,Gaza Strip,"31,47973303","34,44218159",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,Incident Affecting People Seeking Food Aid,46050,23/4/2024,18/9/2025
21/3/2024,OPT,PSE,Gaza Strip,"31,4178","34,3503",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,89786,11/3/2025,18/9/2025
19/3/2024,OPT,PSE,Gaza Strip,"31,47973303","34,44218159",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,Attack On Aid Workers Carrying Out Food-Related Programme,46024,22/4/2024,18/9/2025
15/3/2024,OPT,PSE,Gaza Strip,"31,51666667","34,45","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,Incident Affecting People Seeking Food Aid,46305,2/5/2024,18/9/2025
14/3/2024,OPT,PSE,Gaza Strip,"31,44821579","34,39340829",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Incident Affecting People Seeking Food Aid, Attack On Distribution Site",46298,1/5/2024,18/9/2025
14/3/2024,OPT,PSE,Gaza Strip,"31,51666667","34,45","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,Incident Affecting People Seeking Food Aid,46304,2/5/2024,18/9/2025
14/3/2024,OPT,PSE,Gaza Strip,"31,4178","34,3503",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,89784,11/3/2025,18/9/2025
13/3/2024,OPT,PSE,Gaza Strip,"31,2752047","34,2558269",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,"Disruption Of Aid, Attack On Aid Workers Carrying Out Food-Related Programme",45966,21/4/2024,18/9/2025
13/3/2024,OPT,PSE,Gaza Strip,"31,51666667","34,45","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,Incident Affecting People Seeking Food Aid,46296,1/5/2024,18/9/2025
12/3/2024,OPT,PSE,Gaza Strip,"31,51666667","34,45","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,Incident Affecting People Seeking Food Aid,46292,1/5/2024,18/9/2025
12/3/2024,OPT,PSE,Gaza Strip,"31,4646","34,3592",(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Firearms,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,89779,11/3/2025,18/9/2025
11/3/2024,OPT,PSE,Gaza Strip,"31,51666667","34,45","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,Incident Affecting People Seeking Food Aid,46291,1/5/2024,18/9/2025
10/3/2024,OPT,PSE,Gaza Strip,"31,51666667","34,45","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,Incident Affecting People Seeking Food Aid,46277,30/4/2024,18/9/2025
10/3/2024,OPT,PSE,Gaza Strip,"31,54977","34,5024697","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,Incident Affecting People Seeking Food Aid,46282,30/4/2024,18/9/2025
10/3/2024,OPT,PSE,Gaza Strip,"31,4249","34,34",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Shelling,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,89771,11/3/2025,18/9/2025
10/3/2024,OPT,PSE,Gaza Strip,"31,2678","34,2567",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,89774,11/3/2025,18/9/2025
10/3/2024,OPT,PSE,Gaza Strip,"31,4486","34,3925",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",89785,11/3/2025,18/9/2025
10/3/2024,OPT,PSE,Gaza Strip,"31,2725","34,2586",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,No Information on the Weapon Used,Food Supply,Killing/Injury Of Livestock,89801,11/3/2025,18/9/2025
9/3/2024,OPT,PSE,Gaza Strip,"31,5282137","34,4831674","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,Incident Affecting People Seeking Food Aid,46279,30/4/2024,18/9/2025
9/3/2024,OPT,PSE,Gaza Strip,"31,5839","34,4659",(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Firearms,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,89772,11/3/2025,18/9/2025
9/3/2024,OPT,PSE,Gaza Strip,"31,3219673","34,25059125","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,89773,11/3/2025,18/9/2025
8/3/2024,OPT,PSE,Gaza Strip,"31,51666667","34,45","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Not Applicable,,46233,27/4/2024,18/9/2025
7/3/2024,OPT,PSE,Gaza Strip,"31,51666667","34,45","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Not Applicable,,46231,27/4/2024,18/9/2025
7/3/2024,OPT,PSE,Gaza Strip,"31,51666667","34,45","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Artillery,Aid Systems,Incident Affecting People Seeking Food Aid,46232,27/4/2024,18/9/2025
6/3/2024,OPT,PSE,Gaza Strip,"31,51884948","34,45175099","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Not Applicable,,46185,25/4/2024,18/9/2025
6/3/2024,OPT,PSE,Gaza Strip,"31,51666667","34,45","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Not Applicable,,46223,26/4/2024,18/9/2025
3/3/2024,OPT,PSE,Gaza Strip,"31,4183455","34,3502476","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,Disruption Of Aid,45624,8/4/2024,18/9/2025
3/3/2024,OPT,PSE,Gaza Strip,"31,2847","34,2632",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",45670,11/4/2024,18/9/2025
3/3/2024,OPT,PSE,Gaza Strip,"31,5128679","34,4581358","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Not Applicable,,46221,26/4/2024,18/9/2025
2/3/2024,OPT,PSE,Gaza Strip,"31,51666667","34,45","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,Attack On Distribution Site,45623,8/4/2024,18/9/2025
2/3/2024,OPT,PSE,Gaza Strip,"31,51666667","34,45","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Not Applicable,,46167,25/4/2024,18/9/2025
2/3/2024,OPT,PSE,Gaza Strip,"31,5417","34,5361",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Shelling,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,89807,11/3/2025,18/9/2025
29/2/2024,OPT,PSE,Gaza Strip,"31,1315","34,1614",(2) 25 km precision,Multiple,"Israeli Defence Forces, Israeli settlers","Firearms, No Information on the Weapon Used",Aid Systems,Disruption Of Aid,45613,8/4/2024,18/9/2025
29/2/2024,OPT,PSE,Gaza Strip,"31,43979337","34,36729487","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Artillery,Aid Systems,Attack On Distribution Site,45615,8/4/2024,18/9/2025
28/2/2024,OPT,PSE,Gaza Strip,"31,51666667","34,45","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,Attack On Distribution Site,45614,8/4/2024,18/9/2025
26/2/2024,OPT,PSE,Gaza Strip,"31,3691","34,2734",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Shelling,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,89720,11/3/2025,18/9/2025
25/2/2024,OPT,PSE,Gaza Strip,"31,5541","34,5016",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,89727,11/3/2025,18/9/2025
25/2/2024,OPT,PSE,Gaza Strip,"31,5011","34,4666",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,89743,11/3/2025,18/9/2025
24/2/2024,OPT,PSE,Gaza Strip,"31,5032","34,2877",(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,No Information on the Weapon Used,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,89721,11/3/2025,18/9/2025
24/2/2024,OPT,PSE,Gaza Strip,"31,2718","34,2532",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Food Production,Damage/Destruction Of Agricultural Land,89729,11/3/2025,18/9/2025
23/2/2024,OPT,PSE,Gaza Strip,"31,5304","34,4215",(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,No Information on the Weapon Used,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,89722,11/3/2025,18/9/2025
22/2/2024,OPT,PSE,Gaza Strip,"31,44272363","34,36145793",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Shelling,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",45363,29/3/2024,18/9/2025
22/2/2024,OPT,PSE,Gaza Strip,"31,55012685","34,50331338",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",45381,30/3/2024,18/9/2025
19/2/2024,OPT,PSE,Gaza Strip,"31,5128679","34,4581358","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",46543,14/5/2024,18/9/2025
19/2/2024,OPT,PSE,Gaza Strip,"31,55012685","34,50331338",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",46545,14/5/2024,18/9/2025
19/2/2024,OPT,PSE,Gaza Strip,"31,5032","34,2877",(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,No Information on the Weapon Used,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,89723,11/3/2025,18/9/2025
18/2/2024,OPT,PSE,Gaza Strip,"31,55012685","34,50331338",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",46542,14/5/2024,18/9/2025
17/2/2024,OPT,PSE,Gaza Strip,"31,5541","34,5016",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,89711,11/3/2025,18/9/2025
17/2/2024,OPT,PSE,Gaza Strip,"31,2855","34,2714",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,89731,11/3/2025,18/9/2025
17/2/2024,OPT,PSE,Gaza Strip,"31,4005","34,3375",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,89732,11/3/2025,18/9/2025
16/2/2024,OPT,PSE,Gaza Strip,"31,3443293","34,3095897",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Disruption Of Aid, Bureaucratic Obstacles Of Aid Access, Attack On Aid Workers Carrying Out Food-Related Programme",44397,21/2/2024,18/9/2025
